DATE,POWER_DEMAND,Predicted_POWER_DEMAND
2019-07-01,6623.0,6649.893
2019-07-02,7135.0,7021.3906
2019-07-03,7254.0,6700.2227
2019-07-04,6977.0,6879.6597
2019-07-05,6877.0,6857.0513
2019-07-06,6118.0,6095.296
2019-07-07,5908.0,5966.4736
2019-07-08,6192.0,6137.2627
2019-07-09,6305.0,6233.41
2019-07-10,6172.0,6189.1143
2019-07-11,6570.0,6610.1406
2019-07-12,6826.0,6825.3735
2019-07-13,6744.0,6744.765
2019-07-14,6643.0,6583.955
2019-07-15,6486.0,6503.8384
2019-07-16,5965.0,5879.229
2019-07-17,5001.0,5049.168
2019-07-18,4826.0,4972.779
2019-07-19,4656.0,4964.1685
2019-07-20,5699.0,5723.189
2019-07-21,5508.0,5479.386
2019-07-22,5184.0,5210.75
2019-07-23,5767.0,5832.139
2019-07-24,6444.0,6411.216
2019-07-25,6535.0,6475.0664
2019-07-26,5632.0,5674.6094
2019-07-27,5100.0,5145.9863
2019-07-28,4666.0,4795.0713
2019-07-29,5048.0,5614.8647
2019-07-30,5548.0,5532.1875
2019-07-31,5644.0,5682.286
2019-08-01,5748.0,5818.5996
2019-08-02,5918.0,5890.761
2019-08-03,5790.0,5768.134
2019-08-04,5444.0,5574.261
2019-08-05,5526.0,5552.0254
2019-08-06,5992.0,5983.963
2019-08-07,5696.0,5663.2383
2019-08-08,5490.0,5550.779
2019-08-09,6090.0,6099.071
2019-08-10,5873.0,5651.128
2019-08-11,5408.0,5428.0376
2019-08-12,5749.0,5732.7246
2019-08-13,5673.0,5597.6367
2019-08-14,5587.0,5552.32
2019-08-15,5425.0,5404.5835
2019-08-16,5331.0,5418.318
2019-08-17,5073.0,5068.8257
2019-08-18,4917.0,4953.1694
2019-08-19,4408.0,4608.9224
2019-08-20,5175.0,5273.9326
2019-08-21,5353.0,5382.3247
2019-08-22,5786.0,5750.203
2019-08-23,5509.0,5558.8945
2019-08-24,5783.0,5868.7725
2019-08-25,5616.0,5582.4355
2019-08-26,4836.0,4842.5605
2019-08-27,5612.0,5757.586
2019-08-28,6058.0,6062.4893
2019-08-29,6254.0,6237.4824
2019-08-30,6363.0,6288.322
2019-08-31,6391.0,6399.4077
2019-09-01,6226.0,6148.726
2019-09-02,6097.0,6016.2856
2019-09-03,6153.0,6096.6963
2019-09-04,6323.0,6009.357
2019-09-05,6251.0,6118.7305
2019-09-06,6155.0,6162.5283
2019-09-07,6134.0,6135.0273
2019-09-08,5838.0,5841.764
2019-09-09,6018.0,6107.4707
2019-09-10,6231.0,6196.31
2019-09-11,6348.0,6218.014
2019-09-12,6575.0,6562.787
2019-09-13,6502.0,5965.207
2019-09-14,6334.0,6235.0005
2019-09-15,6157.0,5704.7354
2019-09-16,5795.0,5796.9116
2019-09-17,6155.0,6099.2944
2019-09-18,6027.0,5195.2793
2019-09-19,5829.0,5622.173
2019-09-20,5526.0,5506.96
2019-09-21,5365.0,5354.6724
2019-09-22,5244.0,5162.9985
2019-09-23,4623.0,4086.6912
2019-09-24,4613.0,4605.48
2019-09-25,4733.0,4720.428
2019-09-26,4851.0,5152.484
2019-09-27,4766.0,5051.023
2019-09-28,4682.0,4693.0347
2019-09-29,4276.0,4375.711
2019-09-30,3909.0,3993.3826
2019-10-01,4251.0,4265.978
2019-10-02,4424.0,4354.5684
2019-10-03,3831.0,4553.8105
2019-10-04,4549.0,4412.3833
2019-10-05,4312.0,4296.6763
2019-10-06,3925.0,3940.5452
2019-10-07,3690.0,3777.6096
2019-10-08,3943.0,3921.6628
2019-10-09,3346.0,3544.9226
2019-10-10,4012.0,4115.9463
2019-10-11,4112.0,4101.154
2019-10-12,4087.0,4062.4106
2019-10-13,3902.0,3908.4993
2019-10-14,3731.0,3663.6194
2019-10-15,3999.5,4004.264
2019-10-16,4268.0,4263.5684
2019-10-17,4227.0,4281.5723
2019-10-18,4276.0,4301.3384
2019-10-19,4341.0,4288.1943
2019-10-20,3907.0,3824.2524
2019-10-21,3595.0,3578.1204
2019-10-22,3889.0,3825.7922
2019-10-23,3803.0,3826.3484
2019-10-24,3782.0,3747.8884
2019-10-25,3859.0,3846.4512
2019-10-26,3810.0,3734.5547
2019-10-27,3410.0,3510.0405
2019-10-28,3006.0,3185.2148
2019-10-29,2861.0,2968.159
2019-10-30,3119.0,3750.0576
2019-10-31,3648.0,3706.9976
2019-11-01,3464.0,3486.669
2019-11-02,3434.0,3444.4934
2019-11-03,3251.0,3361.2961
2019-11-04,3099.0,3100.6628
2019-11-05,3512.0,3506.8425
2019-11-06,3476.0,3496.173
2019-11-07,3560.0,3570.1167
2019-11-08,3399.0,3341.7505
2019-11-09,3393.0,3375.4216
2019-11-10,3142.0,3161.081
2019-11-11,3083.0,3108.747
2019-11-12,3234.0,3238.5186
2019-11-13,3217.0,3284.2827
2019-11-14,3265.0,3230.1184
2019-11-15,3426.5,3394.3994
2019-11-16,3588.0,3505.832
2019-11-17,3230.0,3225.5894
2019-11-18,3276.3333333333335,3284.2698
2019-11-19,3322.6666666666665,3353.0967
2019-11-20,3369.0,3349.3342
2019-11-21,3369.0,3386.3887
2019-11-22,3337.0,3366.7725
2019-11-23,3484.0,3441.4504
2019-11-24,3280.0,3318.6223
2019-11-25,3330.0,3292.2527
2019-11-26,3329.0,3314.3179
2019-11-27,3374.0,3404.6992
2019-11-28,3457.0,3489.6248
2019-11-29,3384.0,3528.7832
2019-11-30,3508.0,3527.4692
2019-12-01,3358.0,3420.7598
2019-12-02,3249.0,3360.456
2019-12-03,3420.0,3454.6116
2019-12-04,3490.0,3507.0757
2019-12-05,3583.0,3580.6301
2019-12-06,3526.0,3595.8381
2019-12-07,3696.0,3586.7878
2019-12-08,3469.0,3499.8643
2019-12-09,3548.0,3505.472
2019-12-10,3537.0,3656.618
2019-12-11,3607.0,3572.0051
2019-12-12,3722.0,3719.7725
2019-12-13,3645.0,3795.1729
2019-12-14,3900.0,3851.0945
2019-12-15,3817.0,3782.5522
2019-12-16,3819.0,3793.711
2019-12-17,3868.0,4019.1765
2019-12-18,4028.0,4009.9978
2019-12-19,4162.0,4179.5024
2019-12-20,4181.0,4168.44
2019-12-21,4486.0,4404.747
2019-12-22,4120.0,4157.063
2019-12-23,4028.0,4092.9514
2019-12-24,4486.0,4452.556
2019-12-25,4477.0,4604.8916
2019-12-26,4700.0,4622.3384
2019-12-27,4740.0,4720.7056
2019-12-28,4872.0,4845.2334
2019-12-29,4630.0,4647.74
2019-12-30,4691.0,4849.4893
2019-12-31,5001.0,4958.039
2020-01-01,5149.0,5074.0894
2020-01-02,5210.0,5089.0093
2020-01-03,4690.0,4701.768
2020-01-04,4728.0,4696.4355
2020-01-05,4215.0,4251.071
2020-01-06,4182.0,4257.9917
2020-01-07,4341.0,4335.393
2020-01-08,4338.0,4299.3945
2020-01-09,4282.0,4283.236
2020-01-10,4586.0,4584.104
2020-01-11,4802.0,4773.1445
2020-01-12,4522.0,4468.001
2020-01-13,4262.0,4249.3325
2020-01-14,4392.0,4386.283
2020-01-15,4446.0,4458.6133
2020-01-16,4500.0,4402.792
2020-01-17,4361.0,4343.5107
2020-01-18,4590.0,4535.4526
2020-01-19,4256.0,4425.902
2020-01-20,4566.0,4543.599
2020-01-21,4548.0,4535.8774
2020-01-22,4442.0,4463.2583
2020-01-23,4604.0,4561.9473
2020-01-24,4382.0,4394.5435
2020-01-25,4613.0,4400.3384
2020-01-26,4267.0,4264.891
2020-01-27,3729.0,4108.631
2020-01-28,4191.0,4178.0776
2020-01-29,4225.0,4209.5366
2020-01-30,4323.0,4301.139
2020-01-31,4079.0,4155.372
2020-02-01,4401.0,4398.9106
2020-02-02,4006.0,4014.3704
2020-02-03,4188.0,4216.7456
2020-02-04,4223.0,4227.1187
2020-02-05,4083.0,4133.1646
2020-02-06,4129.0,4168.6396
2020-02-07,4193.0,4200.767
2020-02-08,4434.0,4306.326
2020-02-09,3687.0,3755.0435
2020-02-10,4323.0,4301.7007
2020-02-11,4052.0,4093.758
2020-02-12,4098.0,4138.4365
2020-02-13,4149.0,4086.8633
2020-02-14,3938.0,3862.164
2020-02-15,3896.3333333333335,3846.8164
2020-02-16,3854.6666666666665,3817.641
2020-02-17,3813.0,3819.126
2020-02-18,3718.0,3718.1714
2020-02-19,3816.0,3812.3794
2020-02-20,3827.0,3782.6816
2020-02-21,3693.0,3673.528
2020-02-22,4141.0,4122.6255
2020-02-23,3592.0,3600.7583
2020-02-24,3561.0,3667.4026
2020-02-25,3587.0,3632.2466
2020-02-26,4225.0,3885.1536
2020-02-27,3563.0,3594.7651
2020-02-28,3461.0,3117.959
2020-02-29,3599.0,3518.842
2020-03-01,3322.0,3353.6877
2020-03-02,3326.0,3309.9907
2020-03-03,3310.0,3366.6316
2020-03-04,3406.0,3413.453
2020-03-05,3457.0,3414.4253
2020-03-06,3475.0,3482.9697
2020-03-07,3682.0,3669.549
2020-03-08,3517.0,3501.1006
2020-03-09,3427.0,3400.7314
2020-03-10,3524.0,3444.7537
2020-03-11,2292.0,2617.7664
2020-03-12,3121.0,3182.5337
2020-03-13,3419.0,3357.9685
2020-03-14,3493.0,3349.4976
2020-03-15,3306.0,3355.5657
2020-03-16,3322.0,3346.9705
2020-03-17,3433.0,3367.459
2020-03-18,3420.0,3265.6433
2020-03-19,3439.0,3394.2146
2020-03-20,3413.0,3327.4255
2020-03-21,3451.0,3353.516
2020-03-22,3215.0,3153.5532
2020-03-23,2282.0,2628.4524
2020-03-24,2448.0,2466.7974
2020-03-25,2379.0,2457.306
2020-03-26,2419.0,2401.4583
2020-03-27,2273.0,2330.5005
2020-03-28,2425.0,2476.4875
2020-03-29,2241.0,2296.6355
2020-03-30,2241.0,2267.8276
2020-03-31,2302.0,2340.2146
2020-04-01,2302.0,2391.0303
2020-04-02,2413.0,2405.7102
2020-04-03,2294.0,2367.9368
2020-04-04,2239.0,2258.6062
2020-04-05,2139.0,2252.315
2020-04-06,2196.0,2208.2993
2020-04-07,2193.0,2554.3665
2020-04-08,2193.0,2256.0325
2020-04-09,2193.0,2258.7158
2020-04-10,2226.0,2426.548
2020-04-11,2300.0,2285.0771
2020-04-12,2384.0,2361.0708
2020-04-13,2719.0,2663.6711
2020-04-14,3007.0,3019.4275
2020-04-15,2997.0,3338.1897
2020-04-16,3078.5,3044.4438
2020-04-17,3160.0,3169.86
2020-04-18,3114.0,3114.6057
2020-04-19,3082.0,3042.1938
2020-04-20,2935.0,2778.869
2020-04-21,2729.0,2692.8027
2020-04-22,2876.0,2834.5974
2020-04-23,2853.0,2899.1025
2020-04-24,2853.0,2920.928
2020-04-25,3048.0,3031.2534
2020-04-26,3094.0,3142.9915
2020-04-27,3072.0,2992.8489
2020-04-28,2947.0,2953.2332
2020-04-29,3174.0,3140.366
2020-04-30,3309.0,3330.3584
2020-05-01,3309.0,3950.9712
2020-05-02,3461.0,3479.2952
2020-05-03,3471.0,3512.2874
2020-05-04,3454.0,3397.9583
2020-05-05,3398.0,3424.2222
2020-05-06,3382.0,3378.5657
2020-05-07,3388.0,3398.531
2020-05-08,3388.0,3429.0483
2020-05-09,3745.0,4562.548
2020-05-10,4038.0,3983.6025
2020-05-11,4029.0,4067.0486
2020-05-12,3558.0,3873.4175
2020-05-13,3747.0,3825.264
2020-05-14,3648.0,3638.5776
2020-05-15,3667.0,3803.6182
2020-05-16,3848.0,3863.7542
2020-05-17,3848.0,3887.3054
2020-05-18,3968.0,3884.165
2020-05-19,4079.0,4140.403
2020-05-20,4096.0,4230.5205
2020-05-21,4216.0,4293.2275
2020-05-22,4884.0,4839.6904
2020-05-23,5003.0,4949.4688
2020-05-24,5219.0,5195.7427
2020-05-25,5219.0,5199.1826
2020-05-26,5331.0,5333.4253
2020-05-27,5421.0,5420.9224
2020-05-28,5423.0,5443.0835
2020-05-29,5403.0,5293.8965
2020-05-30,4075.0,4516.723
2020-05-31,4096.0,4055.0017
2020-06-01,3765.0,3821.0854
2020-06-02,4037.0,4047.7646
2020-06-03,4227.0,4232.5015
2020-06-04,4186.0,4262.076
2020-06-05,4186.0,4849.093
2020-06-06,3895.0,4105.4897
2020-06-07,4192.0,4195.5186
2020-06-08,4583.0,4542.838
2020-06-09,4583.0,4683.845
2020-06-10,5095.0,5093.919
2020-06-11,5180.0,5423.6816
2020-06-12,5514.0,5559.848
2020-06-13,5558.0,5551.9414
2020-06-14,5500.0,5446.5674
2020-06-15,5686.0,5686.407
2020-06-16,5860.0,5843.556
2020-06-17,5860.0,5886.185
2020-06-18,5981.0,5993.963
2020-06-19,6028.0,5997.353
2020-06-20,6236.0,6156.239
2020-06-21,6065.0,5933.3115
2020-06-22,5214.0,5260.2974
2020-06-23,5351.0,5361.285
2020-06-24,5318.0,5311.224
2020-06-25,5328.0,5362.5664
2020-06-26,5371.0,5380.2773
2020-06-27,5556.0,5634.89
2020-06-28,6086.0,5955.029
2020-06-29,6086.0,6064.851
2020-06-30,6234.0,6121.1025
2020-07-01,5954.0,5928.022
2020-07-02,6164.0,6172.1772
2020-07-03,6164.0,6219.0034
2020-07-04,6291.0,6183.753
2020-07-05,5953.0,5935.1304
2020-07-06,5079.0,5097.098
2020-07-07,5079.0,5103.754
2020-07-08,4894.0,5103.8267
2020-07-09,5647.0,5628.9434
2020-07-10,5740.0,5765.393
2020-07-11,5740.0,5634.4004
2020-07-12,5507.0,5479.4487
2020-07-13,5427.0,5454.002
2020-07-14,5414.0,5732.129
2020-07-15,5521.333333333333,5554.858
2020-07-16,5628.666666666667,5629.8286
2020-07-17,5736.0,5645.8096
2020-07-18,5611.0,5582.694
2020-07-19,5457.0,5453.0264
2020-07-20,5030.0,4998.1304
2020-07-21,5030.0,4540.5806
2020-07-22,3866.0,3958.5234
2020-07-23,3866.0,3940.6375
2020-07-24,4453.0,4583.1953
2020-07-25,4832.0,4861.0244
2020-07-26,5278.0,5232.3438
2020-07-27,5278.0,5315.939
2020-07-28,5410.0,5526.186
2020-07-29,6101.0,5959.855
2020-07-30,5938.0,4606.298
2020-07-31,5128.0,5157.331
2020-08-01,5128.0,5146.704
2020-08-02,5449.0,5491.289
2020-08-03,5415.0,5387.4136
2020-08-04,5415.0,5426.33
2020-08-05,5708.0,5685.857
2020-08-06,5596.0,5590.811
2020-08-07,5582.0,5527.1943
2020-08-08,5582.0,5578.0225
2020-08-09,5722.0,5656.29
2020-08-10,5610.0,5571.309
2020-08-11,5459.0,5476.8945
2020-08-12,5323.0,5386.39
2020-08-13,5009.0,4981.827
2020-08-14,5009.0,5017.911
2020-08-15,5152.0,5126.789
2020-08-16,5164.5,5184.1177
2020-08-17,5177.0,5148.7354
2020-08-18,4538.0,4629.068
2020-08-19,5025.0,4997.3228
2020-08-20,4829.0,4831.9473
2020-08-21,4105.0,4266.098
2020-08-22,4365.0,4518.59
2020-08-23,4438.0,4432.1934
2020-08-24,4424.0,4494.791
2020-08-25,4474.0,4507.861
2020-08-26,4630.0,4686.4434
2020-08-27,4866.0,4916.9463
2020-08-28,5145.0,5154.557
2020-08-29,5091.0,5032.2715
2020-08-30,4920.0,4948.148
2020-08-31,4796.0,4715.953
2020-09-01,4430.0,4490.557
2020-09-02,4785.0,4739.1074
2020-09-03,5140.0,5159.9375
2020-09-04,5294.0,5255.9146
2020-09-05,5151.0,5184.226
2020-09-06,4932.0,4909.901
2020-09-07,4932.0,4832.986
2020-09-08,4877.0,4788.5386
2020-09-09,5424.0,5388.7324
2020-09-10,5424.0,5416.9355
2020-09-11,5578.0,5631.3003
2020-09-12,5644.0,5741.802
2020-09-13,5513.0,5820.0684
2020-09-14,5762.0,5795.188
2020-09-15,5842.0,5791.9404
2020-09-16,5922.0,5915.71
2020-09-17,6030.0,5879.423
2020-09-18,6040.0,6066.198
2020-09-19,6218.0,5917.16
2020-09-20,6073.0,6021.779
2020-09-21,5940.0,5959.373
2020-09-22,6044.0,5980.0493
2020-09-23,5895.0,5940.499
2020-09-24,5763.0,5114.033
2020-09-25,5763.0,5647.7285
2020-09-26,5607.0,4806.396
2020-09-27,5497.0,5266.8315
2020-09-28,4832.0,4857.0845
2020-09-29,4920.0,4866.421
2020-09-30,4861.0,4819.9917
2020-10-01,4745.0,4763.1445
2020-10-02,4765.0,4881.551
2020-10-03,4563.0,4572.066
2020-10-04,4324.0,4203.2075
2020-10-05,4113.0,4154.554
2020-10-06,4251.0,4249.1304
2020-10-07,4147.0,4149.6465
2020-10-08,4237.0,4250.224
2020-10-09,4259.0,4227.347
2020-10-10,4204.0,4268.129
2020-10-11,4040.0,4071.6736
2020-10-12,3764.0,3751.833
2020-10-13,4149.0,4184.364
2020-10-14,4231.0,4313.663
2020-10-15,4394.0,4411.012
2020-10-16,4186.0,4094.8103
2020-10-17,4004.0,3924.1438
2020-10-18,3412.0,3437.349
2020-10-19,3412.0,3427.6072
2020-10-20,3780.0,3735.8809
2020-10-21,3726.0,3691.4468
2020-10-22,3793.0,3835.5952
2020-10-23,3791.0,3730.0781
2020-10-24,3462.0,3485.1099
2020-10-25,3462.0,3473.4414
2020-10-26,3001.0,3006.7776
2020-10-27,3570.0,3544.9424
2020-10-28,3522.0,3557.7888
2020-10-29,3474.0,3472.217
2020-10-30,3503.0,3499.0425
2020-10-31,3503.0,3521.4373
2020-11-01,3229.0,3266.134
2020-11-02,3114.0,3140.7065
2020-11-03,3364.0,3406.337
2020-11-04,3422.0,3364.0408
2020-11-05,3605.0,3523.1172
2020-11-06,3431.0,3420.7144
2020-11-07,3546.0,3501.545
2020-11-08,3263.0,3255.3428
2020-11-09,3315.0,3303.439
2020-11-10,3461.0,3379.9333
2020-11-11,3472.0,3338.9866
2020-11-12,3487.0,3444.5996
2020-11-13,3395.0,3426.4036
2020-11-14,3130.0,3422.254
2020-11-15,2865.0,2937.0588
2020-11-16,3116.0,3016.891
2020-11-17,3115.0,3296.4333
2020-11-18,3115.0,3283.118
2020-11-19,3371.0,3385.1833
2020-11-20,3350.0,3366.947
2020-11-21,3566.0,3460.9243
2020-11-22,3302.0,3351.3877
2020-11-23,3373.0,3387.904
2020-11-24,3535.0,3465.1467
2020-11-25,3541.0,3396.0205
2020-11-26,3657.0,3531.8054
2020-11-27,3470.0,3548.7886
2020-11-28,3701.0,3521.3835
2020-11-29,3378.0,3381.601
2020-11-30,3368.0,3398.9758
2020-12-01,3368.0,3456.6047
2020-12-02,3486.0,3499.3098
2020-12-03,3633.0,3591.5276
2020-12-04,3679.0,3647.6667
2020-12-05,3679.0,3676.9177
2020-12-06,3439.0,3398.0654
2020-12-07,3445.0,3465.2825
2020-12-08,3570.0,3599.3398
2020-12-09,3516.0,3553.405
2020-12-10,3604.0,3627.3628
2020-12-11,3492.0,3559.3538
2020-12-12,3668.0,3660.1348
2020-12-13,3297.0,3416.3066
2020-12-14,3533.0,3589.5986
2020-12-15,3720.5,3744.3193
2020-12-16,3908.0,3928.9917
2020-12-17,4095.5,4059.7727
2020-12-18,4283.0,3992.9487
2020-12-19,4584.0,4056.104
2020-12-20,4106.0,4094.9363
2020-12-21,4023.0,3998.3015
2020-12-22,4179.0,4062.3247
2020-12-23,4222.0,4240.1406
2020-12-24,4324.0,4265.5425
2020-12-25,4222.0,4243.015
2020-12-26,4376.0,4332.7744
2020-12-27,4042.0,4006.1262
2020-12-28,4041.0,4007.7144
2020-12-29,4229.0,4257.221
2020-12-30,4376.0,4404.0576
2020-12-31,4608.0,4564.9795
2021-01-01,4634.0,4667.9507
2021-01-02,4918.0,4821.916
2021-01-03,4233.0,4243.624
2021-01-04,4413.0,4193.4507
2021-01-05,4186.0,4165.148
2021-01-06,4305.0,3995.166
2021-01-07,4207.0,4238.528
2021-01-08,4503.0,4487.02
2021-01-09,4124.0,4194.596
2021-01-10,4184.0,4182.5483
2021-01-11,4541.0,4573.7803
2021-01-12,4628.0,4605.1157
2021-01-13,4756.0,4728.5903
2021-01-14,4723.0,4729.7466
2021-01-15,4736.0,4733.2075
2021-01-16,4456.0,4467.917
2021-01-17,4604.0,4540.4907
2021-01-18,4727.0,4457.6006
2021-01-19,4633.0,4547.463
2021-01-20,4735.0,4716.9414
2021-01-21,4618.0,4573.34
2021-01-22,4854.0,4830.377
2021-01-23,4410.0,4443.7334
2021-01-24,4490.0,4504.8057
2021-01-25,4785.0,4719.293
2021-01-26,3801.0,4008.5696
2021-01-27,4579.0,4568.018
2021-01-28,4564.0,4520.8247
2021-01-29,4673.0,4670.6104
2021-01-30,4344.0,4492.462
2021-01-31,4350.0,4339.7417
2021-02-01,4385.0,4356.2583
2021-02-02,4297.0,4258.661
2021-02-03,4244.0,4206.6577
2021-02-04,4061.0,4121.442
2021-02-05,4420.0,4453.298
2021-02-06,4014.0,4044.7058
2021-02-07,3970.0,3971.7742
2021-02-08,4094.0,4128.543
2021-02-09,4089.0,4097.067
2021-02-10,3981.0,4014.3376
2021-02-11,3851.0,3946.656
2021-02-12,4043.0,4031.6218
2021-02-13,3804.0,3778.5366
2021-02-14,3696.0,3671.0935
2021-02-15,3718.0,3782.9355
2021-02-16,3751.0,3737.4636
2021-02-17,3691.0,3750.1868
2021-02-18,3691.0,3718.977
2021-02-19,3855.0,3838.3225
2021-02-20,3549.0,3598.0537
2021-02-21,3513.0,3550.5693
2021-02-22,3620.0,3609.7441
2021-02-23,3539.0,3600.9902
2021-02-24,3625.0,3602.4263
2021-02-25,3536.0,3547.4353
2021-02-26,3638.0,3607.371
2021-02-27,3638.0,3559.5037
2021-02-28,3257.0,3238.636
2021-03-01,3404.0,3558.5657
2021-03-02,3434.0,3439.7449
2021-03-03,3494.0,3519.4158
2021-03-04,3434.0,3446.5254
2021-03-05,3607.0,3554.817
2021-03-06,3241.0,3259.1404
2021-03-07,3209.0,3220.797
2021-03-08,3439.0,3417.901
2021-03-09,3528.0,3562.916
2021-03-10,3584.0,3527.721
2021-03-11,3534.0,3403.1602
2021-03-12,3623.0,3588.0808
2021-03-13,3287.0,3291.3562
2021-03-14,3259.0,3253.8013
2021-03-15,3498.0,3387.4885
2021-03-16,3502.0,3494.912
2021-03-17,3570.0,3519.9773
2021-03-18,3532.0,3530.453
2021-03-19,3705.0,3672.5164
2021-03-20,3423.0,3387.0918
2021-03-21,3295.0,3213.9937
2021-03-22,3596.0,3554.4463
2021-03-23,3591.0,3502.2905
2021-03-24,3583.0,3458.148
2021-03-25,3496.0,3451.385
2021-03-26,3603.0,3587.0496
2021-03-27,3332.0,3322.0488
2021-03-28,3159.0,3135.688
2021-03-29,2728.0,3348.4763
2021-03-30,3374.0,3413.6094
2021-03-31,3570.0,3558.0493
2021-04-01,3483.0,3481.8164
2021-04-02,3503.0,3491.443
2021-04-03,3289.0,3339.6138
2021-04-04,3215.0,3239.4583
2021-04-05,3736.0,3784.5034
2021-04-06,3861.0,3753.5874
2021-04-07,3945.0,3841.094
2021-04-08,3805.0,3696.2043
2021-04-09,3860.0,3761.9458
2021-04-10,3553.0,3627.0845
2021-04-11,3456.0,3500.0635
2021-04-12,4012.0,3937.2087
2021-04-13,4064.0,4008.9924
2021-04-14,4013.0,4033.115
2021-04-15,4283.0,4178.8574
2021-04-16,4282.0,3272.3662
2021-04-17,3203.0,3239.8562
2021-04-18,3315.0,3274.7715
2021-04-19,3788.0,3550.1887
2021-04-20,3491.0,3475.4697
2021-04-21,2980.0,3076.8618
2021-04-22,2986.0,3081.5518
2021-04-23,2909.0,3019.4717
2021-04-24,2746.0,2881.4973
2021-04-25,2937.0,2995.1978
2021-04-26,3228.0,3320.7236
2021-04-27,3587.0,3620.153
2021-04-28,3818.0,4079.8733
2021-04-29,3940.0,3946.9426
2021-04-30,3936.0,3961.6396
2021-05-01,3991.0,4111.3594
2021-05-02,4023.0,3996.0515
2021-05-03,4162.0,4167.301
2021-05-04,4237.0,4260.1934
2021-05-05,4444.0,4359.283
2021-05-06,4418.0,4393.4775
2021-05-07,3715.0,3703.8228
2021-05-08,3822.0,3804.347
2021-05-09,3860.0,3864.5542
2021-05-10,3826.0,3850.5654
2021-05-11,3970.0,3972.6135
2021-05-12,4010.0,4039.919
2021-05-13,3854.0,3809.7754
2021-05-14,3775.0,3784.2783
2021-05-15,3756.0,3740.2712
2021-05-16,4045.0,4082.8325
2021-05-17,4144.0,4129.87
2021-05-18,4161.0,4143.6504
2021-05-19,3266.0,3243.7036
2021-05-20,2693.0,2787.6367
2021-05-21,2757.0,3676.6816
2021-05-22,2913.0,2951.5894
2021-05-23,2849.0,3075.5452
2021-05-24,3202.0,3298.8438
2021-05-25,3564.0,4319.882
2021-05-26,4004.0,4807.159
2021-05-27,4400.0,4464.5825
2021-05-28,4824.0,4779.091
2021-05-29,4743.0,4843.1143
2021-05-30,4500.0,4482.6714
2021-05-31,4882.0,4815.4087
2021-06-01,4596.0,4504.3623
2021-06-02,4081.0,4147.6104
2021-06-03,4686.0,4574.102
2021-06-04,4614.0,4627.2217
2021-06-05,4010.0,4134.893
2021-06-06,4949.0,4515.5957
2021-06-07,5519.0,5499.3203
2021-06-08,5858.0,5940.028
2021-06-09,6270.0,6280.9395
2021-06-10,6412.0,6376.4097
2021-06-11,5819.0,5850.2437
2021-06-12,5721.0,5693.128
2021-06-13,5057.0,5001.2856
2021-06-14,5677.0,5717.654
2021-06-15,5771.0,5800.727
2021-06-16,5237.0,5240.692
2021-06-17,5265.0,5376.0728
2021-06-18,5316.0,5303.6646
2021-06-19,5066.0,5077.741
2021-06-20,4922.0,4897.1655
2021-06-21,5676.0,5680.597
2021-06-22,5947.0,5972.463
2021-06-23,6316.0,6309.7246
2021-06-24,6488.0,6449.372
2021-06-25,6013.0,5733.5347
2021-06-26,5679.0,5656.8765
2021-06-27,6069.0,5955.8047
2021-06-28,6403.0,6160.85
2021-06-29,6522.0,6523.847
2021-06-30,6824.0,6746.986
2021-07-01,6937.0,6980.2686
2021-07-02,7244.0,7229.5063
2021-07-03,6103.0,6055.5513
2021-07-04,5963.0,6038.9814
2021-07-05,6437.0,6423.4097
2021-07-06,6743.0,6616.3184
2021-07-07,7045.0,7027.149
2021-07-08,7157.0,7134.296
2021-07-09,6781.0,6742.4653
2021-07-10,6645.0,6697.794
2021-07-11,6559.0,6576.9897
2021-07-12,6417.0,6338.766
2021-07-13,6088.0,5733.908
2021-07-14,5312.0,5321.3516
2021-07-15,5667.0,5626.596
2021-07-16,6313.0,6302.4434
2021-07-17,6253.0,6268.152
2021-07-18,6045.0,5952.5396
2021-07-19,5357.0,5309.5605
2021-07-20,4977.0,5030.3374
2021-07-21,5275.0,5297.186
2021-07-22,5325.0,5327.333
2021-07-23,5536.0,5471.822
2021-07-24,5374.0,5487.041
2021-07-25,6007.0,5648.1987
2021-07-26,5854.0,5873.127
2021-07-27,5585.0,5603.9116
2021-07-28,4907.0,4953.0513
2021-07-29,4894.0,5291.1865
2021-07-30,4904.0,4906.1743
2021-07-31,4933.0,4936.009
2021-08-01,4819.0,4815.798
2021-08-02,4866.0,5166.7495
2021-08-03,5100.0,5107.072
2021-08-04,5223.0,5331.785
2021-08-05,5422.0,5371.0933
2021-08-06,5677.0,5677.954
2021-08-07,5524.0,5504.2764
2021-08-08,5060.0,5026.6704
2021-08-09,5132.0,4908.8833
2021-08-10,5546.0,5539.9194
2021-08-11,5705.0,5652.79
2021-08-12,5903.0,6248.224
2021-08-13,5997.0,6034.2573
2021-08-14,5897.0,5950.451
2021-08-15,5817.0,5790.64
2021-08-16,6337.0,6318.5767
2021-08-17,6513.0,6546.119
2021-08-18,6453.0,6270.7974
2021-08-19,6368.0,6283.218
2021-08-20,6082.0,5910.6973
2021-08-21,4855.0,4894.989
2021-08-22,4813.0,4839.1333
2021-08-23,5502.0,5481.294
2021-08-24,5766.0,5780.482
2021-08-25,5775.0,6018.709
2021-08-26,5559.0,5547.9185
2021-08-27,5711.0,5598.837
2021-08-28,5602.0,5582.055
